Recall,Precision_awning-tricycle,Precision_bicycle,Precision_bus,Precision_car,Precision_freight_car,Precision_motor,Precision_person,Precision_tricycle,Precision_truck,Precision_van
0.49850,0.06286,0.04010,0.99097,0.99642,0.78070,0.46838,0.82233,0.21674,0.92788,0.79326
0.49950,0.06274,0.04002,0.99097,0.99623,0.78070,0.46656,0.82155,0.21674,0.92788,0.79326
0.50050,0.06261,0.03994,0.99097,0.99623,0.78070,0.46610,0.82106,0.21449,0.92788,0.79326
0.50150,0.06249,0.03986,0.99097,0.99623,0.77849,0.46438,0.82088,0.21228,0.92552,0.79326
0.50250,0.06236,0.03978,0.99097,0.99618,0.77849,0.45960,0.82041,0.21228,0.92234,0.79326
0.50350,0.06224,0.03970,0.99097,0.99618,0.77849,0.45786,0.81995,0.21228,0.92234,0.79326
0.50450,0.06211,0.03962,0.99097,0.99618,0.77849,0.45549,0.81889,0.21228,0.92234,0.79195
0.50551,0.06199,0.03954,0.99097,0.99618,0.77849,0.45446,0.81837,0.21228,0.92234,0.79195
0.50651,0.06186,0.03946,0.99097,0.99618,0.77849,0.45164,0.81775,0.21181,0.92234,0.79157
0.50751,0.06173,0.03938,0.99097,0.99618,0.77849,0.44968,0.81726,0.21181,0.92130,0.79157
0.50851,0.06161,0.03930,0.99097,0.99608,0.77849,0.44920,0.81588,0.21153,0.92059,0.79157
0.50951,0.06148,0.03922,0.99097,0.99606,0.77849,0.44784,0.81413,0.21134,0.92059,0.79157
0.51051,0.06136,0.03914,0.99097,0.99606,0.77730,0.44389,0.81363,0.21082,0.92059,0.79029
0.51151,0.06123,0.03906,0.99097,0.99606,0.77640,0.44342,0.81322,0.21061,0.92059,0.78947
0.51251,0.06111,0.03898,0.99097,0.99606,0.77640,0.44203,0.81216,0.21061,0.91968,0.78947
0.51351,0.06098,0.03890,0.99097,0.99606,0.77640,0.44157,0.81139,0.20977,0.91968,0.78947
0.51451,0.06086,0.03882,0.99097,0.99606,0.77640,0.44113,0.81053,0.20875,0.91899,0.78867
0.51552,0.06073,0.03874,0.99097,0.99606,0.77640,0.43971,0.80977,0.20875,0.91899,0.78867
0.51652,0.06061,0.03866,0.99097,0.99606,0.77640,0.43896,0.80923,0.20874,0.91899,0.78867
0.51752,0.06048,0.03858,0.99097,0.99606,0.77640,0.43819,0.80900,0.20856,0.91899,0.78742
0.51852,0.06035,0.03850,0.99097,0.99606,0.77640,0.43712,0.80796,0.20830,0.91667,0.78742
0.51952,0.06023,0.03842,0.99097,0.99606,0.77640,0.43551,0.80698,0.20460,0.91568,0.78678
0.52052,0.06010,0.03834,0.99097,0.99599,0.77640,0.43472,0.80636,0.20328,0.91459,0.78678
0.52152,0.05998,0.03826,0.99097,0.99599,0.77640,0.43409,0.80591,0.20328,0.91230,0.78678
0.52252,0.05985,0.03818,0.99097,0.99599,0.77640,0.43222,0.80492,0.19797,0.91062,0.78678
0.52352,0.05973,0.03810,0.99097,0.99599,0.77640,0.43095,0.80419,0.19074,0.91062,0.78678
0.52452,0.05960,0.03802,0.99097,0.99590,0.77640,0.42970,0.80273,0.18970,0.91062,0.78678
0.52553,0.05948,0.03794,0.99097,0.99584,0.77640,0.42552,0.80120,0.18754,0.91062,0.78678
0.52653,0.05935,0.03786,0.99097,0.99584,0.77640,0.42489,0.80025,0.18754,0.90991,0.78678
0.52753,0.05923,0.03778,0.99097,0.99584,0.77640,0.42360,0.79927,0.18699,0.90991,0.78390
0.52853,0.05910,0.03770,0.99097,0.99584,0.77526,0.42050,0.79871,0.18638,0.90991,0.78390
0.52953,0.05897,0.03762,0.99097,0.99584,0.77526,0.42016,0.79821,0.18591,0.90955,0.77530
0.53053,0.05885,0.03754,0.99097,0.99575,0.77143,0.41904,0.79663,0.18299,0.90955,0.77530
0.53153,0.05872,0.03746,0.99097,0.99567,0.77143,0.41568,0.79611,0.18075,0.90955,0.77530
0.53253,0.05860,0.03738,0.99097,0.99567,0.76553,0.41407,0.79524,0.18043,0.90955,0.77530
0.53353,0.05847,0.03730,0.99097,0.99560,0.76553,0.41243,0.79455,0.17971,0.90955,0.77530
0.53453,0.05835,0.03722,0.99097,0.99560,0.76553,0.41127,0.79329,0.17808,0.90736,0.77530
0.53554,0.05822,0.03714,0.99097,0.99560,0.76553,0.40974,0.79178,0.17710,0.90633,0.77530
0.53654,0.05810,0.03706,0.99097,0.99560,0.76553,0.40708,0.79121,0.17542,0.90554,0.77530
0.53754,0.05797,0.03698,0.99097,0.99553,0.76553,0.40565,0.79017,0.17413,0.90554,0.77530
0.53854,0.05784,0.03690,0.99097,0.99553,0.76424,0.40387,0.78918,0.17413,0.90452,0.77530
0.53954,0.05772,0.03682,0.99097,0.99553,0.76424,0.40229,0.78836,0.17413,0.90387,0.77530
0.54054,0.05759,0.03674,0.99097,0.99546,0.76424,0.40030,0.78713,0.17292,0.90387,0.77530
0.54154,0.05747,0.03666,0.99097,0.99546,0.76424,0.39943,0.78619,0.17292,0.90387,0.77530
0.54254,0.05734,0.03658,0.99097,0.99546,0.76424,0.39889,0.78558,0.17292,0.90286,0.77530
0.54354,0.05722,0.03650,0.99097,0.99546,0.76424,0.39648,0.78504,0.17170,0.90199,0.77530
0.54454,0.05709,0.03642,0.99097,0.99538,0.76424,0.39335,0.78416,0.16939,0.90111,0.77530
0.54555,0.05697,0.03634,0.99097,0.99520,0.76424,0.38999,0.78383,0.16760,0.90111,0.77530
0.54655,0.05684,0.03626,0.99097,0.99515,0.76424,0.38733,0.78300,0.16484,0.90073,0.77530
0.54755,0.05672,0.03618,0.99097,0.99515,0.76424,0.38525,0.78241,0.16466,0.90073,0.77419
0.54855,0.05659,0.03610,0.99097,0.99515,0.76070,0.38454,0.78176,0.15717,0.90073,0.77419
0.54955,0.05646,0.03602,0.99097,0.99515,0.76070,0.38262,0.78114,0.15545,0.90073,0.77154
0.55055,0.05634,0.03594,0.99097,0.99515,0.76070,0.38172,0.78046,0.15274,0.90073,0.77046
0.55155,0.05621,0.03586,0.99097,0.99506,0.75676,0.38049,0.77940,0.15244,0.90073,0.76832
0.55255,0.05609,0.03578,0.99097,0.99497,0.75432,0.37827,0.77893,0.15199,0.90073,0.76832
0.55355,0.05596,0.03570,0.99097,0.99471,0.75335,0.37758,0.77754,0.15117,0.90073,0.76832
0.55455,0.05584,0.03562,0.99097,0.99471,0.75335,0.37625,0.77666,0.15049,0.90073,0.76424
0.55556,0.05571,0.03554,0.99097,0.99471,0.75332,0.37625,0.77517,0.14967,0.90073,0.76424
0.55656,0.05559,0.03546,0.99097,0.99455,0.75332,0.37569,0.77463,0.14749,0.90073,0.76172
0.55756,0.05546,0.03538,0.99097,0.99455,0.75332,0.37411,0.77414,0.14656,0.89976,0.75775
0.55856,0.05534,0.03530,0.99097,0.99439,0.75332,0.37162,0.77289,0.14615,0.89808,0.75775
0.55956,0.05521,0.03522,0.99097,0.99439,0.75236,0.37023,0.77169,0.14592,0.89808,0.75624
0.56056,0.05508,0.03514,0.99097,0.99430,0.75236,0.36909,0.77045,0.14462,0.89808,0.75624
0.56156,0.05496,0.03506,0.99097,0.99426,0.75141,0.36643,0.76953,0.14437,0.89631,0.75624
0.56256,0.05483,0.03498,0.99097,0.99426,0.74816,0.36589,0.76877,0.14422,0.89631,0.75624
0.56356,0.05471,0.03490,0.99097,0.99426,0.74816,0.36466,0.76722,0.14383,0.89536,0.75526
0.56456,0.05458,0.03482,0.99097,0.99426,0.74816,0.36403,0.76621,0.14320,0.89455,0.75429
0.56557,0.05446,0.03474,0.99097,0.99426,0.74816,0.36173,0.76509,0.14217,0.89399,0.75429
0.56657,0.05433,0.03466,0.99097,0.99419,0.74816,0.35984,0.76380,0.14129,0.89399,0.75332
0.56757,0.05421,0.03458,0.99097,0.99419,0.74816,0.35840,0.76317,0.14062,0.89399,0.75283
0.56857,0.05408,0.03450,0.99097,0.99403,0.74816,0.35734,0.76220,0.14007,0.89307,0.75283
0.56957,0.05395,0.03442,0.99097,0.99403,0.74816,0.35692,0.75965,0.13971,0.89057,0.75283
0.57057,0.05383,0.03434,0.99097,0.99403,0.74816,0.35616,0.75883,0.13962,0.89057,0.75047
0.57157,0.05370,0.03426,0.99097,0.99403,0.74816,0.35616,0.75696,0.13750,0.89057,0.74953
0.57257,0.05358,0.03418,0.99097,0.99403,0.74816,0.35445,0.75501,0.13723,0.89057,0.74953
0.57357,0.05345,0.03410,0.99097,0.99403,0.73960,0.35200,0.75392,0.13292,0.89005,0.74860
0.57457,0.05333,0.03402,0.99097,0.99403,0.73960,0.35034,0.75220,0.13276,0.89005,0.74223
0.57558,0.05320,0.03394,0.99097,0.99403,0.73960,0.35005,0.75067,0.13245,0.89005,0.74223
0.57658,0.05308,0.03386,0.99097,0.99403,0.73874,0.34670,0.74937,0.13145,0.88953,0.74223
0.57758,0.05295,0.03378,0.99097,0.99403,0.73132,0.34536,0.74721,0.13145,0.88953,0.74223
0.57858,0.05283,0.03370,0.99097,0.99403,0.73132,0.34325,0.74510,0.13070,0.88953,0.74223
0.57958,0.05270,0.03362,0.99097,0.99403,0.73050,0.34116,0.74402,0.13060,0.88673,0.74223
0.58058,0.05257,0.03354,0.99097,0.99387,0.72887,0.34025,0.74211,0.12962,0.88584,0.74135
0.58158,0.05245,0.03346,0.99097,0.99379,0.72887,0.33882,0.74141,0.12935,0.88497,0.74047
0.58258,0.05232,0.03338,0.99097,0.99372,0.72887,0.33808,0.74041,0.12935,0.88348,0.74047
0.58358,0.05220,0.03330,0.99097,0.99372,0.72807,0.33732,0.73910,0.12754,0.88348,0.73960
0.58458,0.05207,0.03322,0.99012,0.99367,0.72648,0.33505,0.73755,0.12753,0.88162,0.73874
0.58559,0.05195,0.03314,0.99012,0.99367,0.72648,0.33396,0.73632,0.12745,0.87991,0.73874
0.58659,0.05182,0.03306,0.99012,0.99367,0.72648,0.33137,0.73469,0.12736,0.87991,0.73440
0.58759,0.05170,0.03298,0.99012,0.99358,0.72444,0.32958,0.73333,0.12523,0.87835,0.73440
0.58859,0.05157,0.03290,0.99012,0.99358,0.72444,0.32630,0.73215,0.12303,0.87835,0.73357
0.58959,0.05145,0.03282,0.99012,0.99358,0.72414,0.32287,0.73022,0.11981,0.87751,0.73357
0.59059,0.05132,0.03274,0.99012,0.99358,0.72414,0.32088,0.72908,0.11794,0.87680,0.73322
0.59159,0.05119,0.03266,0.99012,0.99358,0.71966,0.31822,0.72709,0.11598,0.87638,0.73322
0.59259,0.05107,0.03258,0.99012,0.99358,0.71966,0.31695,0.72588,0.11522,0.87638,0.73322
0.59359,0.05094,0.03250,0.99012,0.99358,0.71791,0.31423,0.72378,0.11220,0.87638,0.72855
0.59459,0.05082,0.03242,0.99012,0.99358,0.71791,0.31369,0.72173,0.11125,0.87569,0.72648
0.59560,0.05069,0.03234,0.99012,0.99341,0.71791,0.31265,0.71842,0.10982,0.87569,0.72648
0.59660,0.05057,0.03226,0.99012,0.99335,0.71791,0.31157,0.71664,0.10892,0.87500,0.72569
0.59760,0.05044,0.03218,0.99012,0.99335,0.71791,0.30929,0.71435,0.10793,0.87418,0.72491
0.59860,0.05032,0.03210,0.99012,0.99328,0.71717,0.30712,0.71107,0.10793,0.87255,0.72165
0.59960,0.05019,0.03202,0.99012,0.99328,0.71717,0.30476,0.70853,0.10792,0.87107,0.72165
0.60060,0.05007,0.03194,0.99012,0.99312,0.71692,0.30320,0.70647,0.10759,0.87107,0.71235
0.60160,0.04994,0.03186,0.99012,0.99305,0.71692,0.29936,0.70381,0.10743,0.87107,0.71164
0.60260,0.04981,0.03178,0.99012,0.99301,0.71692,0.29759,0.70188,0.10605,0.86760,0.71164
0.60360,0.04969,0.03170,0.99012,0.99301,0.71500,0.29636,0.69953,0.10605,0.86417,0.70854
0.60460,0.04956,0.03162,0.99012,0.99301,0.71192,0.29594,0.69784,0.10596,0.86417,0.70667
0.60561,0.04944,0.03154,0.99012,0.99301,0.71192,0.29493,0.69602,0.10596,0.86368,0.70667
0.60661,0.04931,0.03146,0.99012,0.99301,0.70473,0.29341,0.69423,0.10456,0.86368,0.70598
0.60761,0.04919,0.03138,0.99012,0.99297,0.70473,0.29225,0.69204,0.10456,0.86108,0.70181
0.60861,0.04906,0.03130,0.99012,0.99297,0.70292,0.29091,0.69008,0.09910,0.86076,0.69885
0.60961,0.04894,0.03122,0.99012,0.99297,0.70292,0.29038,0.68729,0.09491,0.86076,0.69885
0.61061,0.04881,0.03114,0.99012,0.99289,0.70000,0.28965,0.68442,0.09491,0.86076,0.69854
0.61161,0.04868,0.03106,0.99012,0.99276,0.70000,0.28835,0.68312,0.09273,0.86073,0.69854
0.61261,0.04856,0.03098,0.99012,0.99276,0.70000,0.28677,0.68114,0.08941,0.86073,0.69854
0.61361,0.04843,0.03090,0.99012,0.99276,0.70000,0.28655,0.67855,0.08354,0.86073,0.69854
0.61461,0.04831,0.03082,0.99012,0.99272,0.70000,0.28525,0.67631,0.08077,0.86073,0.69854
0.61562,0.04818,0.03074,0.99012,0.99272,0.70000,0.28420,0.67305,0.07962,0.85998,0.69854
0.61662,0.04806,0.03066,0.99012,0.99272,0.70000,0.28251,0.67081,0.07942,0.85923,0.69010
0.61762,0.04793,0.03058,0.99012,0.99272,0.70000,0.28098,0.66912,0.07921,0.85611,0.68513
0.61862,0.04781,0.03050,0.99012,0.99265,0.70000,0.27898,0.66733,0.07900,0.85611,0.67919
0.61962,0.04768,0.03042,0.99012,0.99252,0.70000,0.27854,0.66506,0.07880,0.85597,0.67919
0.62062,0.04756,0.03034,0.99012,0.99252,0.70000,0.27776,0.66167,0.07859,0.85597,0.67757
0.62162,0.04743,0.03026,0.99012,0.99252,0.69579,0.27719,0.65991,0.07838,0.85597,0.67647
0.62262,0.04730,0.03018,0.99012,0.99252,0.69579,0.27571,0.65809,0.07817,0.85597,0.67647
0.62362,0.04718,0.03010,0.99012,0.99246,0.69579,0.27455,0.65507,0.07797,0.85219,0.67647
0.62462,0.04705,0.03002,0.99012,0.99246,0.69579,0.27269,0.65315,0.07776,0.85219,0.67385
0.62563,0.04693,0.02994,0.99012,0.99240,0.69579,0.27130,0.65122,0.07755,0.85219,0.67385
0.62663,0.04680,0.02986,0.99012,0.99232,0.69579,0.26923,0.64769,0.07734,0.84990,0.67331
0.62763,0.04668,0.02978,0.99012,0.99227,0.69579,0.26651,0.64530,0.07714,0.84763,0.67278
0.62863,0.04655,0.02970,0.99012,0.99227,0.69505,0.26522,0.64330,0.07693,0.84763,0.67173
0.62963,0.04643,0.02962,0.99012,0.99221,0.69505,0.26183,0.63991,0.07672,0.84453,0.67173
0.63063,0.04630,0.02954,0.99012,0.99221,0.69505,0.26035,0.63704,0.07651,0.84216,0.67173
0.63163,0.04618,0.02946,0.99012,0.99206,0.69505,0.25811,0.63298,0.07631,0.84195,0.67171
0.63263,0.04605,0.02938,0.99012,0.99201,0.69172,0.25600,0.63071,0.07610,0.84195,0.67171
0.63363,0.04592,0.02930,0.99012,0.99201,0.69172,0.25570,0.62750,0.07589,0.84195,0.67171
0.63463,0.04580,0.02922,0.99012,0.99201,0.69172,0.25370,0.62481,0.07568,0.84158,0.67119
0.63564,0.04567,0.02914,0.99012,0.99197,0.68902,0.25113,0.62263,0.07548,0.84158,0.67119
0.63664,0.04555,0.02906,0.99012,0.99197,0.68778,0.24962,0.61879,0.07527,0.84091,0.66967
0.63764,0.04542,0.02898,0.99012,0.99197,0.68778,0.24916,0.61758,0.07506,0.83941,0.66419
0.63864,0.04530,0.02890,0.99012,0.99191,0.68778,0.24614,0.61526,0.07486,0.83906,0.66174
0.63964,0.04517,0.02882,0.99012,0.99191,0.68778,0.24333,0.61259,0.07465,0.83906,0.66174
0.64064,0.04505,0.02874,0.99012,0.99185,0.68778,0.24061,0.60996,0.07444,0.83839,0.65982
0.64164,0.04492,0.02866,0.99012,0.99185,0.68778,0.23763,0.60746,0.07423,0.83707,0.65982
0.64264,0.04480,0.02858,0.99012,0.99173,0.68657,0.23693,0.60496,0.07403,0.83592,0.65982
0.64364,0.04467,0.02850,0.99012,0.99173,0.68657,0.23485,0.60229,0.07382,0.83592,0.65743
0.64464,0.04454,0.02842,0.99012,0.99167,0.68657,0.23444,0.59872,0.07361,0.83527,0.65224
0.64565,0.04442,0.02834,0.99012,0.99167,0.68657,0.23153,0.59363,0.07340,0.83462,0.65224
0.64665,0.04429,0.02826,0.99012,0.99145,0.68657,0.22975,0.58924,0.07320,0.83333,0.64347
0.64765,0.04417,0.02818,0.99012,0.99145,0.68657,0.22902,0.58692,0.07299,0.83333,0.64316
0.64865,0.04404,0.02810,0.99012,0.99142,0.68601,0.22575,0.58318,0.07278,0.83333,0.64316
0.64965,0.04392,0.02801,0.99012,0.99142,0.68444,0.22497,0.58055,0.07257,0.83333,0.64316
0.65065,0.04379,0.02793,0.99012,0.99142,0.68444,0.22421,0.57701,0.07237,0.83333,0.64316
0.65165,0.04367,0.02785,0.99012,0.99142,0.68289,0.22370,0.57343,0.07216,0.83302,0.64276
0.65265,0.04354,0.02777,0.99012,0.99136,0.68282,0.22164,0.56924,0.07195,0.83302,0.64276
0.65365,0.04341,0.02769,0.99012,0.99131,0.68282,0.21984,0.56512,0.07175,0.83254,0.64146
0.65465,0.04329,0.02761,0.99012,0.99131,0.68282,0.21859,0.56283,0.07154,0.83254,0.64017
0.65566,0.04316,0.02753,0.99012,0.99131,0.68116,0.21778,0.56119,0.07133,0.83254,0.64017
0.65666,0.04304,0.02745,0.99012,0.99129,0.68116,0.21539,0.55737,0.07112,0.83254,0.63724
0.65766,0.04291,0.02737,0.99012,0.99129,0.68116,0.21407,0.55448,0.07092,0.83254,0.63724
0.65866,0.04279,0.02729,0.99012,0.99129,0.68116,0.21366,0.55229,0.07071,0.83254,0.63724
0.65966,0.04266,0.02721,0.99012,0.99129,0.68116,0.21167,0.54945,0.07050,0.83223,0.63724
0.66066,0.04254,0.02713,0.99012,0.99124,0.68116,0.20889,0.54700,0.07029,0.83223,0.63512
0.66166,0.04241,0.02705,0.99012,0.99124,0.68116,0.20667,0.54400,0.07009,0.83114,0.63351
0.66266,0.04229,0.02697,0.99012,0.99118,0.67479,0.20454,0.54008,0.06988,0.83114,0.63351
0.66366,0.04216,0.02689,0.99012,0.99118,0.67232,0.20175,0.53683,0.06967,0.83068,0.63351
0.66466,0.04203,0.02681,0.99012,0.99108,0.67232,0.20017,0.53351,0.06946,0.83068,0.63243
0.66567,0.04191,0.02673,0.99012,0.99108,0.67232,0.19917,0.52836,0.06926,0.82823,0.63243
0.66667,0.04178,0.02665,0.99012,0.99108,0.67232,0.19517,0.52469,0.06905,0.82823,0.63243
0.66767,0.04166,0.02657,0.99007,0.99108,0.67232,0.19348,0.52181,0.06884,0.82762,0.63243
0.66867,0.04153,0.02649,0.99007,0.99103,0.67232,0.19167,0.51933,0.06863,0.82657,0.63208
0.66967,0.04141,0.02641,0.99007,0.99103,0.67232,0.18971,0.51607,0.06843,0.82657,0.63208
0.67067,0.04128,0.02633,0.99007,0.99096,0.66994,0.18605,0.51204,0.06822,0.82477,0.63186
0.67167,0.04116,0.02625,0.99007,0.99090,0.66994,0.18521,0.50840,0.06801,0.82477,0.63186
0.67267,0.04103,0.02617,0.99007,0.99084,0.66760,0.18182,0.50514,0.06781,0.82477,0.63186
0.67367,0.04091,0.02609,0.99007,0.99071,0.66713,0.18052,0.50244,0.06760,0.82450,0.63186
0.67467,0.04078,0.02601,0.99007,0.99063,0.66574,0.17800,0.49943,0.06739,0.82450,0.62983
0.67568,0.04065,0.02593,0.99007,0.99061,0.66574,0.17606,0.49475,0.06718,0.82391,0.62983
0.67668,0.04053,0.02585,0.99007,0.99061,0.66436,0.17436,0.49235,0.06698,0.82140,0.62781
0.67768,0.04040,0.02577,0.99007,0.99061,0.65047,0.17374,0.48860,0.06677,0.82140,0.62748
0.67868,0.04028,0.02569,0.99007,0.99055,0.65047,0.17203,0.48516,0.06656,0.81785,0.61818
0.67968,0.04015,0.02561,0.99007,0.99055,0.65007,0.17011,0.48158,0.06635,0.81753,0.61818
0.68068,0.04003,0.02553,0.99007,0.99049,0.64879,0.16719,0.47585,0.06615,0.81753,0.61677
0.68168,0.03990,0.02545,0.99007,0.99046,0.64879,0.16501,0.47143,0.06594,0.81753,0.61677
0.68268,0.03978,0.02537,0.99007,0.99046,0.64753,0.16206,0.46630,0.06573,0.81753,0.61677
0.68368,0.03965,0.02529,0.99007,0.99046,0.64636,0.16036,0.46085,0.06552,0.81753,0.61647
0.68468,0.03953,0.02521,0.99007,0.99040,0.64636,0.15800,0.45611,0.06532,0.81729,0.61274
0.68569,0.03940,0.02513,0.99007,0.99019,0.64636,0.15553,0.45274,0.06511,0.81729,0.61274
0.68669,0.03927,0.02505,0.99007,0.99012,0.64636,0.15465,0.44861,0.06490,0.81673,0.61274
0.68769,0.03915,0.02497,0.99007,0.99003,0.64512,0.15194,0.44371,0.06469,0.81616,0.61245
0.68869,0.03902,0.02489,0.99007,0.99003,0.64512,0.15051,0.43942,0.06449,0.81233,0.60985
0.68969,0.03890,0.02481,0.99007,0.99003,0.64474,0.14892,0.43659,0.06428,0.81233,0.60985
0.69069,0.03877,0.02473,0.99007,0.99003,0.64146,0.14486,0.43298,0.06407,0.81179,0.60728
0.69169,0.03865,0.02465,0.99007,0.98991,0.64146,0.14238,0.42923,0.06387,0.81086,0.60674
0.69269,0.03852,0.02457,0.99007,0.98991,0.64146,0.14192,0.42309,0.06366,0.81086,0.60674
0.69369,0.03840,0.02449,0.99007,0.98977,0.64026,0.14145,0.41860,0.06345,0.80977,0.60674
0.69469,0.03827,0.02441,0.99007,0.98972,0.63660,0.14099,0.41309,0.06324,0.80952,0.60123
0.69570,0.03814,0.02433,0.99007,0.98966,0.63660,0.14053,0.40747,0.06304,0.80952,0.60123
0.69670,0.03802,0.02425,0.99007,0.98961,0.62000,0.14007,0.40185,0.06283,0.80952,0.60099
0.69770,0.03789,0.02417,0.99007,0.98961,0.62000,0.13961,0.39481,0.06262,0.80952,0.60074
0.69870,0.03777,0.02409,0.99007,0.98956,0.61663,0.13914,0.39031,0.06241,0.80952,0.60049
0.69970,0.03764,0.02401,0.99007,0.98949,0.61663,0.13868,0.38596,0.06221,0.80952,0.60049
0.70070,0.03752,0.02393,0.99007,0.98930,0.61350,0.13822,0.38117,0.06200,0.80776,0.59805
0.70170,0.03739,0.02385,0.99007,0.98930,0.61350,0.13776,0.37504,0.06179,0.80584,0.59709
0.70270,0.03727,0.02377,0.99007,0.98925,0.61350,0.13729,0.36952,0.06158,0.80479,0.59709
0.70370,0.03714,0.02369,0.99007,0.98920,0.61350,0.13683,0.36585,0.06138,0.80461,0.59255
0.70470,0.03702,0.02361,0.99007,0.98920,0.61098,0.13637,0.36196,0.06117,0.80461,0.57981
0.70571,0.03689,0.02353,0.99007,0.98899,0.60848,0.13591,0.35780,0.06096,0.80461,0.57981
0.70671,0.03676,0.02345,0.99007,0.98886,0.60848,0.13545,0.35294,0.06076,0.80357,0.57425
0.70771,0.03664,0.02337,0.99007,0.98883,0.60822,0.13498,0.34745,0.06055,0.80254,0.57143
0.70871,0.03651,0.02329,0.99007,0.98883,0.60723,0.13452,0.34065,0.06034,0.80254,0.56865
0.70971,0.03639,0.02321,0.99007,0.98876,0.60723,0.13406,0.33760,0.06013,0.80220,0.56865
0.71071,0.03626,0.02313,0.99007,0.98864,0.60697,0.13360,0.33382,0.05993,0.80034,0.56463
0.71171,0.03614,0.02305,0.99007,0.98859,0.60526,0.13313,0.32958,0.05972,0.79316,0.56433
0.71271,0.03601,0.02297,0.99007,0.98847,0.59717,0.13267,0.32398,0.05951,0.79022,0.56433
0.71371,0.03589,0.02289,0.99007,0.98847,0.59717,0.13221,0.31716,0.05930,0.78960,0.56433
0.71471,0.03576,0.02281,0.99007,0.98841,0.59555,0.13175,0.30993,0.05910,0.78960,0.56166
0.71572,0.03564,0.02273,0.99007,0.98829,0.59281,0.13129,0.30414,0.05889,0.78960,0.55531
0.71672,0.03551,0.02265,0.99007,0.98822,0.59281,0.13082,0.29655,0.05868,0.78525,0.55531
0.71772,0.03538,0.02257,0.99007,0.98810,0.59281,0.13036,0.29164,0.05847,0.78222,0.55336
0.71872,0.03526,0.02249,0.99007,0.98810,0.59281,0.12990,0.28749,0.05827,0.77581,0.55324
0.71972,0.03513,0.02241,0.99007,0.98810,0.57984,0.12944,0.28185,0.05806,0.77581,0.55324
0.72072,0.03501,0.02233,0.99007,0.98810,0.57984,0.12897,0.27809,0.05785,0.77412,0.55252
0.72172,0.03488,0.02225,0.99007,0.98810,0.57901,0.12851,0.27277,0.05764,0.77386,0.55240
0.72272,0.03476,0.02217,0.99007,0.98803,0.57818,0.12805,0.26765,0.05744,0.77342,0.55240
0.72372,0.03463,0.02209,0.99007,0.98791,0.57818,0.12759,0.26008,0.05723,0.77070,0.55169
0.72472,0.03451,0.02201,0.99007,0.98772,0.57159,0.12712,0.25502,0.05702,0.77045,0.54448
0.72573,0.03438,0.02193,0.99007,0.98753,0.56954,0.12666,0.24831,0.05682,0.77045,0.53354
0.72673,0.03426,0.02185,0.99007,0.98753,0.56954,0.12620,0.24167,0.05661,0.76577,0.53354
0.72773,0.03413,0.02177,0.99007,0.98749,0.56923,0.12574,0.23628,0.05640,0.76351,0.53292
0.72873,0.03400,0.02169,0.99007,0.98743,0.56923,0.12528,0.23155,0.05619,0.76351,0.53161
0.72973,0.03388,0.02161,0.99007,0.98732,0.56910,0.12481,0.22507,0.05599,0.76351,0.53161
0.73073,0.03375,0.02153,0.99007,0.98732,0.56910,0.12435,0.21952,0.05578,0.76109,0.53161
0.73173,0.03363,0.02145,0.99007,0.98720,0.56910,0.12389,0.21542,0.05557,0.76109,0.53161
0.73273,0.03350,0.02137,0.99007,0.98708,0.56910,0.12343,0.21002,0.05536,0.76068,0.53161
0.73373,0.03338,0.02129,0.99007,0.98702,0.56910,0.12296,0.20238,0.05516,0.75889,0.52556
0.73473,0.03325,0.02121,0.99007,0.98691,0.56910,0.12250,0.19700,0.05495,0.75889,0.51552
0.73574,0.03313,0.02113,0.99007,0.98671,0.56910,0.12204,0.19228,0.05474,0.75886,0.51446
0.73674,0.03300,0.02105,0.99007,0.98652,0.56771,0.12158,0.18668,0.05453,0.75886,0.51446
0.73774,0.03287,0.02097,0.99007,0.98642,0.56771,0.12112,0.18114,0.05433,0.75788,0.49664
0.73874,0.03275,0.02089,0.99007,0.98642,0.56210,0.12065,0.17721,0.05412,0.75632,0.49569
0.73974,0.03262,0.02081,0.99007,0.98616,0.55898,0.12019,0.17158,0.05391,0.75612,0.49569
0.74074,0.03250,0.02073,0.99007,0.98604,0.55898,0.11973,0.16471,0.05371,0.75515,0.49523
0.74174,0.03237,0.02065,0.99007,0.98591,0.55415,0.11927,0.15915,0.05350,0.75095,0.49478
0.74274,0.03225,0.02057,0.99007,0.98566,0.55230,0.11880,0.15315,0.05329,0.75000,0.49478
0.74374,0.03212,0.02049,0.99007,0.98566,0.55219,0.11834,0.15150,0.05308,0.74849,0.49478
0.74474,0.03200,0.02041,0.99007,0.98566,0.55219,0.11788,0.15091,0.05288,0.74812,0.49153
0.74575,0.03187,0.02033,0.99007,0.98566,0.55036,0.11742,0.15031,0.05267,0.74570,0.48250
0.74675,0.03175,0.02025,0.99007,0.98561,0.55026,0.11695,0.14972,0.05246,0.74405,0.48250
0.74775,0.03162,0.02017,0.99007,0.98555,0.55026,0.11649,0.14913,0.05225,0.74405,0.48250
0.74875,0.03149,0.02009,0.99007,0.98531,0.55016,0.11603,0.14854,0.05205,0.74313,0.48121
0.74975,0.03137,0.02001,0.99007,0.98531,0.54629,0.11557,0.14795,0.05184,0.74112,0.48121
0.75075,0.03124,0.01993,0.99007,0.98513,0.54629,0.11511,0.14736,0.05163,0.73951,0.48080
