Recall,Precision_pedestrian,Precision_people,Precision_bicycle,Precision_car,Precision_van,Precision_truck,Precision_tricycle,Precision_awning-tricycle,Precision_bus,Precision_motor
0.49850,0.29910,0.14807,0.04254,0.95262,0.38297,0.22509,0.21736,0.07824,0.76829,0.43931
0.49950,0.29609,0.14778,0.04246,0.95243,0.37962,0.22509,0.21710,0.07824,0.76829,0.43874
0.50050,0.29225,0.14748,0.04237,0.95169,0.37791,0.22434,0.21698,0.07797,0.76829,0.43704
0.50150,0.28988,0.14719,0.04229,0.95160,0.37214,0.22354,0.21623,0.07797,0.76829,0.43622
0.50250,0.28602,0.14689,0.04220,0.95113,0.37191,0.22354,0.21382,0.07797,0.76048,0.43354
0.50350,0.28316,0.14660,0.04212,0.95113,0.37099,0.22354,0.21247,0.07797,0.76048,0.43160
0.50450,0.28210,0.14630,0.04203,0.95097,0.37022,0.22061,0.21247,0.07797,0.76048,0.43029
0.50551,0.28029,0.14601,0.04195,0.95067,0.36580,0.21615,0.20917,0.07797,0.76048,0.42847
0.50651,0.27931,0.14571,0.04186,0.95051,0.36308,0.21615,0.20833,0.07743,0.75439,0.42805
0.50751,0.27694,0.14541,0.04178,0.95041,0.36219,0.21611,0.20702,0.07743,0.75439,0.42626
0.50851,0.27511,0.14512,0.04169,0.95041,0.36009,0.21521,0.20572,0.07699,0.75439,0.42229
0.50951,0.27295,0.14482,0.04161,0.95041,0.35939,0.21505,0.20375,0.07585,0.75439,0.42111
0.51051,0.26973,0.14453,0.04152,0.94999,0.35905,0.21505,0.20189,0.07585,0.75439,0.41767
0.51151,0.26742,0.14423,0.04144,0.94962,0.35902,0.21274,0.20105,0.07556,0.75439,0.41674
0.51251,0.26306,0.14394,0.04135,0.94944,0.35682,0.20414,0.20022,0.07556,0.75439,0.41573
0.51351,0.26054,0.14364,0.04127,0.94934,0.35452,0.20412,0.19860,0.07545,0.75439,0.41242
0.51451,0.25879,0.14335,0.04118,0.94927,0.35154,0.20412,0.19860,0.07545,0.72222,0.41078
0.51552,0.25621,0.14305,0.04110,0.94899,0.34945,0.20336,0.19780,0.07545,0.72222,0.41019
0.51652,0.25091,0.14275,0.04101,0.94896,0.34622,0.20114,0.19766,0.07545,0.72222,0.40841
0.51752,0.24898,0.14246,0.04093,0.94841,0.34503,0.20093,0.19524,0.07403,0.72222,0.40738
0.51852,0.24378,0.14216,0.04084,0.94814,0.34292,0.20093,0.19413,0.07403,0.70968,0.40505
0.51952,0.24071,0.14187,0.04076,0.94762,0.34142,0.19707,0.19248,0.07360,0.70968,0.40256
0.52052,0.23802,0.14157,0.04067,0.94750,0.34118,0.19511,0.19128,0.07360,0.70968,0.40117
0.52152,0.23419,0.14128,0.04059,0.94750,0.33903,0.18578,0.19089,0.07360,0.70968,0.39953
0.52252,0.22910,0.14098,0.04050,0.94742,0.33714,0.18578,0.18675,0.07360,0.70968,0.39807
0.52352,0.22367,0.14069,0.04042,0.94704,0.33571,0.18468,0.18526,0.07360,0.70968,0.39677
0.52452,0.21887,0.14039,0.04033,0.94650,0.33248,0.18403,0.18497,0.07351,0.70968,0.39304
0.52553,0.21606,0.14009,0.04025,0.94599,0.33152,0.18169,0.18487,0.07351,0.70968,0.39248
0.52653,0.21293,0.13980,0.04016,0.94551,0.33026,0.18169,0.18428,0.07306,0.70370,0.39056
0.52753,0.20645,0.13950,0.04008,0.94526,0.32685,0.17782,0.18372,0.07306,0.70370,0.38796
0.52853,0.20078,0.13921,0.03999,0.94509,0.32443,0.17208,0.18372,0.07244,0.70370,0.38766
0.52953,0.19557,0.13891,0.03991,0.94497,0.32384,0.16922,0.18090,0.07244,0.70370,0.38592
0.53053,0.19164,0.13862,0.03983,0.94422,0.32167,0.16922,0.18090,0.07112,0.69072,0.38500
0.53153,0.18712,0.13832,0.03974,0.94383,0.31886,0.16709,0.18029,0.07112,0.69072,0.38234
0.53253,0.18218,0.13803,0.03966,0.94368,0.31633,0.16708,0.17801,0.06925,0.69072,0.38141
0.53353,0.16793,0.13773,0.03957,0.94333,0.31633,0.16522,0.17653,0.06925,0.69072,0.37982
0.53453,0.16547,0.13743,0.03949,0.94309,0.31466,0.16522,0.17366,0.06828,0.68878,0.37762
0.53554,0.16511,0.13714,0.03940,0.94292,0.31339,0.16381,0.17364,0.06828,0.68878,0.37568
0.53654,0.16475,0.13684,0.03932,0.94270,0.31169,0.16329,0.17306,0.06814,0.68878,0.37324
0.53754,0.16440,0.13655,0.03923,0.94248,0.30899,0.16054,0.17306,0.06814,0.68878,0.37162
0.53854,0.16404,0.13625,0.03915,0.94228,0.30867,0.16054,0.17306,0.06659,0.66019,0.36992
0.53954,0.16369,0.13596,0.03906,0.94172,0.30774,0.16054,0.17306,0.06447,0.66019,0.36876
0.54054,0.16333,0.13566,0.03898,0.94172,0.30729,0.16054,0.17184,0.06447,0.66019,0.36725
0.54154,0.16298,0.13537,0.03889,0.94169,0.30729,0.16050,0.17141,0.06056,0.66019,0.36571
0.54254,0.16262,0.13507,0.03881,0.94169,0.30437,0.16050,0.17068,0.06056,0.65550,0.36320
0.54354,0.16226,0.13477,0.03872,0.94169,0.30322,0.16050,0.16730,0.05629,0.65550,0.36245
0.54454,0.16191,0.13448,0.03864,0.94152,0.29939,0.15960,0.16730,0.05616,0.65550,0.36047
0.54555,0.16155,0.13418,0.03855,0.94124,0.29828,0.15960,0.16706,0.05604,0.65550,0.35766
0.54655,0.16120,0.13389,0.03847,0.94065,0.29763,0.15960,0.16662,0.05592,0.63014,0.35713
0.54755,0.16084,0.13359,0.03838,0.94065,0.29684,0.15816,0.16662,0.05579,0.63014,0.35418
0.54855,0.16048,0.13330,0.03830,0.94058,0.29553,0.15816,0.16494,0.05567,0.63014,0.35372
0.54955,0.16013,0.13300,0.03821,0.94050,0.29367,0.15806,0.16238,0.05555,0.63014,0.35291
0.55055,0.15977,0.13271,0.03813,0.94041,0.29274,0.15806,0.16230,0.05542,0.62896,0.35085
0.55155,0.15942,0.13241,0.03804,0.94041,0.29238,0.15724,0.16020,0.05530,0.62896,0.34878
0.55255,0.15906,0.13211,0.03796,0.94035,0.29128,0.15479,0.16020,0.05518,0.62896,0.34660
0.55355,0.15871,0.13182,0.03787,0.93966,0.28949,0.15387,0.15990,0.05505,0.62896,0.34498
0.55455,0.15835,0.13152,0.03779,0.93917,0.28918,0.15387,0.15930,0.05493,0.61135,0.34339
0.55556,0.15799,0.13123,0.03770,0.93900,0.28475,0.15387,0.15887,0.05480,0.61135,0.34324
0.55656,0.15764,0.13093,0.03762,0.93876,0.28468,0.15194,0.15880,0.05468,0.61135,0.34098
0.55756,0.15728,0.13064,0.03753,0.93861,0.28395,0.14702,0.15791,0.05456,0.61135,0.33922
0.55856,0.15693,0.13034,0.03745,0.93817,0.28395,0.14702,0.15754,0.05443,0.60000,0.33725
0.55956,0.15657,0.13005,0.03736,0.93803,0.28359,0.14458,0.15338,0.05431,0.60000,0.33558
0.56056,0.15621,0.12975,0.03728,0.93757,0.28193,0.14437,0.15160,0.05419,0.60000,0.33521
0.56156,0.15586,0.12945,0.03719,0.93723,0.28041,0.14437,0.15160,0.05406,0.60000,0.33398
0.56256,0.15550,0.12916,0.03711,0.93700,0.28038,0.14437,0.15135,0.05394,0.58678,0.33261
0.56356,0.15515,0.12886,0.03702,0.93688,0.27907,0.13792,0.15049,0.05382,0.58678,0.33137
0.56456,0.15479,0.12857,0.03694,0.93629,0.27907,0.13757,0.15047,0.05369,0.58678,0.33066
0.56557,0.15444,0.12827,0.03685,0.93614,0.27862,0.13402,0.14156,0.05357,0.58678,0.32812
0.56657,0.15408,0.12798,0.03677,0.93601,0.27746,0.13402,0.13998,0.05345,0.57895,0.32688
0.56757,0.15372,0.12768,0.03668,0.93522,0.27720,0.13402,0.13998,0.05332,0.57895,0.32460
0.56857,0.15337,0.12739,0.03660,0.93477,0.27687,0.13402,0.13998,0.05320,0.57895,0.32325
0.56957,0.15301,0.12709,0.03651,0.93416,0.27531,0.13321,0.13998,0.05308,0.57895,0.32285
0.57057,0.15266,0.12679,0.03643,0.93368,0.27481,0.13321,0.13998,0.05295,0.57831,0.32153
0.57157,0.15230,0.12650,0.03634,0.93348,0.27430,0.13176,0.13995,0.05283,0.57831,0.31968
0.57257,0.15194,0.12620,0.03626,0.93326,0.27392,0.13046,0.13993,0.05271,0.57831,0.31669
0.57357,0.15159,0.12591,0.03617,0.93293,0.27177,0.13013,0.13993,0.05258,0.57831,0.31576
0.57457,0.15123,0.12561,0.03609,0.93232,0.27099,0.13013,0.13939,0.05246,0.57769,0.31346
0.57558,0.15088,0.12532,0.03600,0.93132,0.27065,0.12717,0.13939,0.05234,0.57769,0.31287
0.57658,0.15052,0.12502,0.03592,0.93027,0.27016,0.12650,0.13939,0.05221,0.57769,0.31235
0.57758,0.15017,0.12473,0.03583,0.92985,0.26816,0.12478,0.13856,0.05209,0.57769,0.31186
0.57858,0.14981,0.12443,0.03575,0.92936,0.26606,0.12478,0.13835,0.05197,0.56371,0.31083
0.57958,0.14945,0.12413,0.03566,0.92915,0.26474,0.12478,0.13689,0.05184,0.56371,0.30951
0.58058,0.14910,0.12384,0.03558,0.92900,0.26408,0.12400,0.13428,0.05172,0.56371,0.30791
0.58158,0.14874,0.12354,0.03549,0.92892,0.26408,0.12241,0.13428,0.05160,0.56371,0.30516
0.58258,0.14839,0.12325,0.03541,0.92861,0.26285,0.12241,0.13414,0.05147,0.55682,0.30358
0.58358,0.14803,0.12295,0.03532,0.92789,0.26145,0.12113,0.13342,0.05135,0.55682,0.30231
0.58458,0.14767,0.12266,0.03524,0.92786,0.26066,0.11965,0.13134,0.05123,0.55682,0.30081
0.58559,0.14732,0.12236,0.03515,0.92772,0.25826,0.11918,0.13060,0.05110,0.55682,0.30062
0.58659,0.14696,0.12207,0.03507,0.92759,0.25501,0.11918,0.13018,0.05098,0.53597,0.29964
0.58759,0.14661,0.12177,0.03498,0.92741,0.25327,0.11747,0.12725,0.05085,0.53597,0.29835
0.58859,0.14625,0.12147,0.03490,0.92740,0.25233,0.11724,0.12725,0.05073,0.53597,0.29692
0.58959,0.14590,0.12118,0.03482,0.92695,0.25151,0.11721,0.12669,0.05061,0.53597,0.29422
0.59059,0.14554,0.12088,0.03473,0.92675,0.25070,0.11721,0.12607,0.05048,0.53597,0.29228
0.59159,0.14518,0.12059,0.03465,0.92591,0.25070,0.11721,0.12475,0.05036,0.53597,0.29175
0.59259,0.14483,0.12029,0.03456,0.92560,0.25064,0.11534,0.12316,0.05024,0.53597,0.29009
0.59359,0.14447,0.12000,0.03448,0.92510,0.25053,0.11308,0.11993,0.05011,0.53597,0.28912
0.59459,0.14412,0.11970,0.03439,0.92450,0.24952,0.11308,0.11886,0.04999,0.53004,0.28867
0.59560,0.14376,0.11941,0.03431,0.92380,0.24847,0.11203,0.11828,0.04987,0.53004,0.28734
0.59660,0.14340,0.11911,0.03422,0.92304,0.24420,0.11183,0.11747,0.04974,0.53004,0.28674
0.59760,0.14305,0.11881,0.03414,0.92241,0.24325,0.11183,0.11735,0.04962,0.53004,0.28615
0.59860,0.14269,0.11852,0.03405,0.92166,0.24292,0.11183,0.11705,0.04950,0.48243,0.28500
0.59960,0.14234,0.11822,0.03397,0.92156,0.24203,0.10944,0.11673,0.04937,0.48243,0.28312
0.60060,0.14198,0.11793,0.03388,0.92116,0.24058,0.10540,0.11673,0.04925,0.48243,0.28162
0.60160,0.14163,0.11763,0.03380,0.92059,0.23986,0.10242,0.11582,0.04913,0.47649,0.28072
0.60260,0.14127,0.11734,0.03371,0.92050,0.23834,0.10242,0.11463,0.04900,0.47649,0.27783
0.60360,0.14091,0.11704,0.03363,0.91986,0.23760,0.10242,0.11373,0.04888,0.47649,0.27679
0.60460,0.14056,0.11675,0.03354,0.91956,0.23621,0.10150,0.11096,0.04876,0.47649,0.27581
0.60561,0.14020,0.11645,0.03346,0.91951,0.23620,0.10011,0.10821,0.04863,0.47516,0.27472
0.60661,0.13985,0.11615,0.03337,0.91944,0.23612,0.10011,0.10748,0.04851,0.47516,0.27183
0.60761,0.13949,0.11586,0.03329,0.91903,0.23417,0.09898,0.10651,0.04839,0.47516,0.26954
0.60861,0.13913,0.11556,0.03320,0.91876,0.23409,0.09790,0.10644,0.04826,0.47516,0.26766
0.60961,0.13878,0.11527,0.03312,0.91828,0.23257,0.09582,0.10000,0.04814,0.47095,0.26689
0.61061,0.13842,0.11497,0.03303,0.91743,0.23127,0.09582,0.09980,0.04802,0.47095,0.26591
0.61161,0.13807,0.11468,0.03295,0.91689,0.23098,0.09493,0.09837,0.04789,0.47095,0.26531
0.61261,0.13771,0.11438,0.03286,0.91671,0.22736,0.09409,0.09722,0.04777,0.47095,0.26265
0.61361,0.13736,0.11409,0.03278,0.91619,0.22686,0.09227,0.09714,0.04765,0.46407,0.26215
0.61461,0.13700,0.11379,0.03269,0.91584,0.22619,0.09227,0.09557,0.04752,0.46407,0.26087
0.61562,0.13664,0.11349,0.03261,0.91574,0.22619,0.09165,0.09520,0.04740,0.46407,0.26025
0.61662,0.13629,0.11320,0.03252,0.91552,0.22394,0.08971,0.09123,0.04728,0.46407,0.25950
0.61762,0.13593,0.11290,0.03244,0.91530,0.22348,0.08732,0.08959,0.04715,0.46313,0.25742
0.61862,0.13558,0.11261,0.03235,0.91465,0.22090,0.08732,0.08815,0.04703,0.46313,0.25597
0.61962,0.13522,0.11231,0.03227,0.91450,0.22034,0.08692,0.08621,0.04691,0.46313,0.25339
0.62062,0.13486,0.11202,0.03218,0.91414,0.21765,0.08146,0.08621,0.04678,0.46313,0.25031
0.62162,0.13451,0.11172,0.03210,0.91330,0.21635,0.08146,0.08480,0.04666,0.46313,0.24934
0.62262,0.13415,0.11143,0.03201,0.91229,0.21406,0.08146,0.08403,0.04653,0.46313,0.24918
0.62362,0.13380,0.11113,0.03193,0.91175,0.21285,0.08062,0.08403,0.04641,0.46313,0.24762
0.62462,0.13344,0.11083,0.03184,0.91055,0.21137,0.08013,0.08328,0.04629,0.46313,0.24667
0.62563,0.13308,0.11054,0.03176,0.90965,0.20992,0.07984,0.07448,0.04616,0.45797,0.24476
0.62663,0.13273,0.11024,0.03167,0.90908,0.20972,0.07984,0.07428,0.04604,0.45797,0.24305
0.62763,0.13237,0.10995,0.03159,0.90899,0.20889,0.07943,0.07408,0.04592,0.45797,0.24129
0.62863,0.13202,0.10965,0.03150,0.90861,0.20888,0.07913,0.07388,0.04579,0.45797,0.24026
0.62963,0.13166,0.10936,0.03142,0.90812,0.20736,0.07804,0.07368,0.04567,0.41623,0.23910
0.63063,0.13131,0.10906,0.03133,0.90724,0.20715,0.07804,0.07348,0.04555,0.41623,0.23688
0.63163,0.13095,0.10877,0.03125,0.90657,0.20628,0.07788,0.07329,0.04542,0.41623,0.23570
0.63263,0.13059,0.10847,0.03116,0.90612,0.20515,0.07788,0.07309,0.04530,0.41623,0.23369
0.63363,0.13024,0.10817,0.03108,0.90463,0.20515,0.06975,0.07289,0.04518,0.41237,0.23366
0.63463,0.12988,0.10788,0.03099,0.90372,0.20443,0.06956,0.07269,0.04505,0.41237,0.23168
0.63564,0.12953,0.10758,0.03091,0.90230,0.20057,0.06937,0.07249,0.04493,0.41237,0.22968
0.63664,0.12917,0.10729,0.03082,0.90154,0.19927,0.06918,0.07229,0.04481,0.41237,0.22862
0.63764,0.12881,0.10699,0.03074,0.90122,0.19871,0.06899,0.07209,0.04468,0.34255,0.22740
0.63864,0.12846,0.10670,0.03065,0.90063,0.19740,0.06880,0.07189,0.04456,0.34255,0.22583
0.63964,0.12810,0.10640,0.03057,0.89981,0.19646,0.06861,0.07169,0.04444,0.34255,0.22222
0.64064,0.12775,0.10611,0.03048,0.89962,0.19573,0.06842,0.07149,0.04431,0.34255,0.21871
0.64164,0.12739,0.10581,0.03040,0.89873,0.19436,0.06823,0.07129,0.04419,0.33198,0.21837
0.64264,0.12704,0.10551,0.03031,0.89815,0.19342,0.06804,0.07109,0.04407,0.33198,0.21442
0.64364,0.12668,0.10522,0.03023,0.89768,0.19136,0.06785,0.07090,0.04394,0.33198,0.21171
0.64464,0.12632,0.10492,0.03014,0.89714,0.18846,0.06766,0.07070,0.04382,0.33198,0.21067
0.64565,0.12597,0.10463,0.03006,0.89645,0.18658,0.06747,0.07050,0.04370,0.33198,0.20789
0.64665,0.12561,0.10433,0.02997,0.89564,0.18562,0.06728,0.07030,0.04357,0.33198,0.20716
0.64765,0.12526,0.10404,0.02989,0.89523,0.18417,0.06709,0.07010,0.04345,0.33198,0.20524
0.64865,0.12490,0.10374,0.02981,0.89459,0.18283,0.06690,0.06990,0.04333,0.33198,0.20334
0.64965,0.12454,0.10345,0.02972,0.89368,0.18202,0.06671,0.06970,0.04320,0.33065,0.20154
0.65065,0.12419,0.10315,0.02964,0.89290,0.18177,0.06651,0.06950,0.04308,0.33065,0.20021
0.65165,0.12383,0.10285,0.02955,0.89276,0.18151,0.06632,0.06930,0.04296,0.33065,0.19753
0.65265,0.12348,0.10256,0.02947,0.89221,0.18096,0.06613,0.06910,0.04283,0.33065,0.19526
0.65365,0.12312,0.10226,0.02938,0.89106,0.18096,0.06594,0.06890,0.04271,0.30220,0.19372
0.65465,0.12277,0.10197,0.02930,0.89004,0.18060,0.06575,0.06871,0.04258,0.30220,0.19130
0.65566,0.12241,0.10167,0.02921,0.88967,0.18024,0.06556,0.06851,0.04246,0.30220,0.18846
0.65666,0.12205,0.10138,0.02913,0.88919,0.17900,0.06537,0.06831,0.04234,0.30220,0.18746
0.65766,0.12170,0.10108,0.02904,0.88825,0.17856,0.06518,0.06811,0.04221,0.28183,0.18437
0.65866,0.12134,0.10079,0.02896,0.88727,0.17739,0.06499,0.06791,0.04209,0.28183,0.18360
0.65966,0.12099,0.10049,0.02887,0.88640,0.17469,0.06480,0.06771,0.04197,0.28183,0.17949
0.66066,0.12063,0.10019,0.02879,0.88555,0.17412,0.06461,0.06751,0.04184,0.28183,0.17832
0.66166,0.12027,0.09990,0.02870,0.88501,0.17311,0.06442,0.06731,0.04172,0.24203,0.17708
0.66266,0.11992,0.09960,0.02862,0.88420,0.17287,0.06423,0.06711,0.04160,0.24203,0.17325
0.66366,0.11956,0.09931,0.02853,0.88332,0.17250,0.06404,0.06691,0.04147,0.24203,0.17157
0.66466,0.11921,0.09901,0.02845,0.88266,0.17250,0.06385,0.06671,0.04135,0.24203,0.17053
0.66567,0.11885,0.09872,0.02836,0.88188,0.17250,0.06366,0.06651,0.04123,0.23762,0.16738
0.66667,0.11850,0.09842,0.02828,0.88105,0.17250,0.06347,0.06632,0.04110,0.23762,0.16502
0.66767,0.11814,0.09813,0.02819,0.88058,0.17215,0.06327,0.06612,0.04098,0.23762,0.16068
0.66867,0.11778,0.09783,0.02811,0.87998,0.17129,0.06308,0.06592,0.04086,0.23762,0.16025
0.66967,0.11743,0.09753,0.02802,0.87905,0.17010,0.06289,0.06572,0.04073,0.21501,0.15596
0.67067,0.11707,0.09724,0.02794,0.87814,0.16963,0.06270,0.06552,0.04061,0.21501,0.14684
0.67167,0.11672,0.09694,0.02785,0.87752,0.16883,0.06251,0.06532,0.04049,0.21501,0.14484
0.67267,0.11636,0.09665,0.02777,0.87683,0.16874,0.06232,0.06512,0.04036,0.21501,0.14440
0.67367,0.11600,0.09635,0.02768,0.87602,0.16635,0.06213,0.06492,0.04024,0.19058,0.14396
0.67467,0.11565,0.09606,0.02760,0.87561,0.16489,0.06194,0.06472,0.04012,0.19058,0.14352
0.67568,0.11529,0.09576,0.02751,0.87468,0.16473,0.06175,0.06452,0.03999,0.19058,0.14308
0.67668,0.11494,0.09547,0.02743,0.87272,0.16417,0.06156,0.06432,0.03987,0.19058,0.14264
0.67768,0.11458,0.09517,0.02734,0.87248,0.16315,0.06137,0.06412,0.03975,0.18587,0.14219
0.67868,0.11423,0.09487,0.02726,0.87154,0.16126,0.06118,0.06393,0.03962,0.18587,0.14175
0.67968,0.11387,0.09458,0.02717,0.87053,0.15961,0.06099,0.06373,0.03950,0.18587,0.14131
0.68068,0.11351,0.09428,0.02709,0.86942,0.15809,0.06080,0.06353,0.03938,0.18587,0.14087
0.68168,0.11316,0.09399,0.02700,0.86866,0.15699,0.06061,0.06333,0.03925,0.14045,0.14043
0.68268,0.11280,0.09369,0.02692,0.86850,0.15655,0.06042,0.06313,0.03913,0.14000,0.13999
0.68368,0.11245,0.09340,0.02683,0.86717,0.15627,0.06023,0.06293,0.03901,0.13956,0.13954
0.68468,0.11209,0.09310,0.02675,0.86640,0.15627,0.06003,0.06273,0.03888,0.13912,0.13910
0.68569,0.11173,0.09281,0.02666,0.86548,0.15624,0.05984,0.06253,0.03876,0.13868,0.13866
0.68669,0.11138,0.09251,0.02658,0.86434,0.15560,0.05965,0.06233,0.03863,0.13824,0.13822
0.68769,0.11102,0.09221,0.02649,0.86373,0.15546,0.05946,0.06213,0.03851,0.13780,0.13778
0.68869,0.11067,0.09192,0.02641,0.86262,0.15455,0.05927,0.06193,0.03839,0.13735,0.13734
0.68969,0.11031,0.09162,0.02632,0.86223,0.15436,0.05908,0.06174,0.03826,0.13691,0.13689
0.69069,0.10996,0.09133,0.02624,0.86117,0.15354,0.05889,0.06154,0.03814,0.13647,0.13645
0.69169,0.10960,0.09103,0.02615,0.86012,0.15307,0.05870,0.06134,0.03802,0.13603,0.13601
0.69269,0.10924,0.09074,0.02607,0.85851,0.15294,0.05851,0.06114,0.03789,0.13559,0.13557
0.69369,0.10889,0.09044,0.02598,0.85723,0.15238,0.05832,0.06094,0.03777,0.13515,0.13513
0.69469,0.10853,0.09015,0.02590,0.85590,0.15207,0.05813,0.06074,0.03765,0.13470,0.13469
0.69570,0.10818,0.08985,0.02581,0.85491,0.15171,0.05794,0.06054,0.03752,0.13426,0.13424
0.69670,0.10782,0.08955,0.02573,0.85342,0.15154,0.05775,0.06034,0.03740,0.13382,0.13380
0.69770,0.10746,0.08926,0.02564,0.85279,0.15103,0.05756,0.06014,0.03728,0.13338,0.13336
0.69870,0.10711,0.08896,0.02556,0.85194,0.15024,0.05737,0.05994,0.03715,0.13294,0.13292
0.69970,0.10675,0.08867,0.02547,0.85144,0.14970,0.05718,0.05974,0.03703,0.13250,0.13248
0.70070,0.10640,0.08837,0.02539,0.85009,0.14882,0.05699,0.05954,0.03691,0.13205,0.13204
0.70170,0.10604,0.08808,0.02530,0.84862,0.14779,0.05679,0.05935,0.03678,0.13161,0.13160
0.70270,0.10569,0.08778,0.02522,0.84811,0.14758,0.05660,0.05915,0.03666,0.13117,0.13115
0.70370,0.10533,0.08749,0.02513,0.84640,0.14698,0.05641,0.05895,0.03654,0.13073,0.13071
0.70470,0.10497,0.08719,0.02505,0.84457,0.14657,0.05622,0.05875,0.03641,0.13029,0.13027
0.70571,0.10462,0.08689,0.02497,0.84264,0.14589,0.05603,0.05855,0.03629,0.12985,0.12983
0.70671,0.10426,0.08660,0.02488,0.84156,0.14575,0.05584,0.05835,0.03617,0.12940,0.12939
0.70771,0.10391,0.08630,0.02480,0.84109,0.14457,0.05565,0.05815,0.03604,0.12896,0.12895
0.70871,0.10355,0.08601,0.02471,0.84019,0.14427,0.05546,0.05795,0.03592,0.12852,0.12850
0.70971,0.10319,0.08571,0.02463,0.83911,0.14199,0.05527,0.05775,0.03580,0.12808,0.12806
0.71071,0.10284,0.08542,0.02454,0.83756,0.14048,0.05508,0.05755,0.03567,0.12764,0.12762
0.71171,0.10248,0.08512,0.02446,0.83668,0.14021,0.05489,0.05735,0.03555,0.12720,0.12718
0.71271,0.10213,0.08483,0.02437,0.83575,0.13846,0.05470,0.05715,0.03543,0.12675,0.12674
0.71371,0.10177,0.08453,0.02429,0.83434,0.13788,0.05451,0.05696,0.03530,0.12631,0.12630
0.71471,0.10141,0.08423,0.02420,0.83372,0.13749,0.05432,0.05676,0.03518,0.12587,0.12585
0.71572,0.10106,0.08394,0.02412,0.83224,0.13690,0.05413,0.05656,0.03506,0.12543,0.12541
0.71672,0.10070,0.08364,0.02403,0.83022,0.13630,0.05394,0.05636,0.03493,0.12499,0.12497
0.71772,0.10035,0.08335,0.02395,0.82935,0.13594,0.05375,0.05616,0.03481,0.12455,0.12453
0.71872,0.09999,0.08305,0.02386,0.82827,0.13453,0.05355,0.05596,0.03469,0.12410,0.12409
0.71972,0.09964,0.08276,0.02378,0.82657,0.13397,0.05336,0.05576,0.03456,0.12366,0.12365
0.72072,0.09928,0.08246,0.02369,0.82495,0.13303,0.05317,0.05556,0.03444,0.12322,0.12321
0.72172,0.09892,0.08217,0.02361,0.82348,0.13202,0.05298,0.05536,0.03431,0.12278,0.12276
0.72272,0.09857,0.08187,0.02352,0.82239,0.13163,0.05279,0.05516,0.03419,0.12234,0.12232
0.72372,0.09821,0.08157,0.02344,0.82102,0.13056,0.05260,0.05496,0.03407,0.12190,0.12188
0.72472,0.09786,0.08128,0.02335,0.81997,0.13013,0.05241,0.05476,0.03394,0.12145,0.12144
0.72573,0.09750,0.08098,0.02327,0.81879,0.12911,0.05222,0.05457,0.03382,0.12101,0.12100
0.72673,0.09714,0.08069,0.02318,0.81788,0.12786,0.05203,0.05437,0.03370,0.12057,0.12056
0.72773,0.09679,0.08039,0.02310,0.81677,0.12720,0.05184,0.05417,0.03357,0.12013,0.12011
0.72873,0.09643,0.08010,0.02301,0.81472,0.12550,0.05165,0.05397,0.03345,0.11969,0.11967
0.72973,0.09608,0.07980,0.02293,0.81312,0.12268,0.05146,0.05377,0.03333,0.11925,0.11923
0.73073,0.09572,0.07951,0.02284,0.81043,0.12268,0.05127,0.05357,0.03320,0.11880,0.11879
0.73173,0.09537,0.07921,0.02276,0.80832,0.12203,0.05108,0.05337,0.03308,0.11836,0.11835
0.73273,0.09501,0.07891,0.02267,0.80686,0.12107,0.05089,0.05317,0.03296,0.11792,0.11791
0.73373,0.09465,0.07862,0.02259,0.80600,0.12013,0.05070,0.05297,0.03283,0.11748,0.11746
0.73473,0.09430,0.07832,0.02250,0.80445,0.11907,0.05051,0.05277,0.03271,0.11704,0.11702
0.73574,0.09394,0.07803,0.02242,0.80292,0.11874,0.05031,0.05257,0.03259,0.11660,0.11658
0.73674,0.09359,0.07773,0.02233,0.80183,0.11378,0.05012,0.05238,0.03246,0.11615,0.11614
0.73774,0.09323,0.07744,0.02225,0.79975,0.10984,0.04993,0.05218,0.03234,0.11571,0.11570
0.73874,0.09287,0.07714,0.02216,0.79839,0.10837,0.04974,0.05198,0.03222,0.11527,0.11526
0.73974,0.09252,0.07685,0.02208,0.79657,0.10795,0.04955,0.05178,0.03209,0.11483,0.11481
0.74074,0.09216,0.07655,0.02199,0.79557,0.10754,0.04936,0.05158,0.03197,0.11439,0.11437
0.74174,0.09181,0.07625,0.02191,0.79319,0.10712,0.04917,0.05138,0.03185,0.11395,0.11393
0.74274,0.09145,0.07596,0.02182,0.79118,0.10671,0.04898,0.05118,0.03172,0.11350,0.11349
0.74374,0.09110,0.07566,0.02174,0.78981,0.10629,0.04879,0.05098,0.03160,0.11306,0.11305
0.74474,0.09074,0.07537,0.02165,0.78844,0.10588,0.04860,0.05078,0.03148,0.11262,0.11261
0.74575,0.09038,0.07507,0.02157,0.78630,0.10546,0.04841,0.05058,0.03135,0.11218,0.11217
0.74675,0.09003,0.07478,0.02148,0.78363,0.10505,0.04822,0.05038,0.03123,0.11174,0.11172
0.74775,0.08967,0.07448,0.02140,0.78147,0.10463,0.04803,0.05018,0.03111,0.11130,0.11128
0.74875,0.08932,0.07419,0.02131,0.77944,0.10422,0.04784,0.04999,0.03098,0.11085,0.11084
0.74975,0.08896,0.07389,0.02123,0.77727,0.10380,0.04765,0.04979,0.03086,0.11041,0.11040
0.75075,0.08860,0.07359,0.02114,0.77571,0.10339,0.04746,0.04959,0.03074,0.10997,0.10996
